dates,values,% full,status,Max Storage,country
04/06/2021,2.2188,62.15,C,3.57,PT
04/06/2021,8.3043,25.17,C,32.9906,RO
04/06/2021,16.4514,38.67,C,42.5476,SK
04/06/2021,22.0478,64.38,C,34.248,ES
04/06/2021,0.0069,66.33,C,0.0104,SE
04/06/2021,439.056,39.26,C,1118.2746,eu
03/06/2021,21.5042,22.52,C,95.4801,AT
03/06/2021,2.8111,31.23,C,9.0013,BE
03/06/2021,1.3539,23.29,C,5.8135,BG
03/06/2021,1.9878,38.11,C,5.2164,HR
03/06/2021,12.2276,33.97,C,35.9915,CZ
03/06/2021,3.5292,35.01,C,10.08,DK
03/06/2021,49.8867,38.83,C,128.4642,FR
03/06/2021,78.6703,32.47,C,242.2494,DE
03/06/2021,40.416,57.86,C,69.8514,HU
03/06/2021,114.9824,58.15,C,197.7337,IT
03/06/2021,8.7176,36.94,C,23.6,LV
03/06/2021,31.3429,21.52,C,145.6387,NL
03/06/2021,18.5473,51.83,C,35.7879,PL
03/06/2021,2.2,61.62,C,3.57,PT
03/06/2021,8.1752,24.78,C,32.9906,RO
03/06/2021,16.2968,38.3,C,42.5476,SK
03/06/2021,22.0325,64.33,C,34.248,ES
03/06/2021,0.0069,66.33,C,0.0104,SE
03/06/2021,434.6883,38.87,C,1118.2746,eu
02/06/2021,21.1875,22.19,C,95.4801,AT
02/06/2021,2.7386,30.42,C,9.0013,BE
02/06/2021,1.3219,22.74,C,5.8135,BG
02/06/2021,1.9547,37.47,C,5.2164,HR
02/06/2021,12.0667,33.53,C,35.9915,CZ
02/06/2021,3.498,34.7,C,10.08,DK
02/06/2021,49.1142,38.23,C,128.4642,FR
02/06/2021,77.4812,31.98,C,242.2494,DE
02/06/2021,40.2527,57.63,C,69.8514,HU
02/06/2021,114.275,57.79,C,197.7337,IT
02/06/2021,8.6518,36.66,C,23.6,LV
02/06/2021,30.8814,21.2,C,145.6387,NL
02/06/2021,18.3817,51.36,C,35.7879,PL
02/06/2021,2.1812,61.1,C,3.57,PT
02/06/2021,8.0542,24.41,C,32.9906,RO
02/06/2021,16.1463,37.95,C,42.5476,SK
02/06/2021,21.9979,64.23,C,34.248,ES
02/06/2021,0.0069,66.33,C,0.0104,SE
02/06/2021,430.1919,38.47,C,1118.2746,eu
01/06/2021,20.8203,21.81,C,95.4801,AT
01/06/2021,2.6979,29.97,C,9.0013,BE
01/06/2021,1.29,22.19,C,5.8135,BG
01/06/2021,1.9227,36.86,C,5.2164,HR
01/06/2021,11.8938,33.05,C,35.9915,CZ
01/06/2021,3.4718,34.44,C,10.08,DK
01/06/2021,48.286,37.59,C,128.4642,FR
01/06/2021,76.2111,31.46,C,242.2494,DE
01/06/2021,40.0947,57.4,C,69.8514,HU
01/06/2021,113.483,57.39,C,197.7337,IT
01/06/2021,8.5658,36.3,C,23.6,LV
01/06/2021,30.5313,20.96,C,145.6387,NL
01/06/2021,18.2285,50.93,C,35.7879,PL
01/06/2021,2.1587,60.47,C,3.57,PT
01/06/2021,7.9481,24.09,C,32.9906,RO
01/06/2021,16.0068,37.62,C,42.5476,SK
01/06/2021,21.9616,64.13,C,34.248,ES
01/06/2021,0.0069,66.33,C,0.0104,SE
01/06/2021,425.5788,38.06,C,1118.2746,eu
31/05/2021,20.4843,21.45,C,95.4801,AT
31/05/2021,2.6705,29.67,C,9.0013,BE
31/05/2021,1.258,21.64,C,5.8135,BG
31/05/2021,1.8919,36.27,C,5.2164,HR
31/05/2021,11.8173,32.83,C,35.9915,CZ
31/05/2021,3.4442,34.17,C,10.08,DK
31/05/2021,47.4728,36.95,C,128.4642,FR
31/05/2021,75.1099,31.04,C,241.9994,DE
31/05/2021,39.9391,57.18,C,69.8514,HU
31/05/2021,112.8437,57.07,C,197.7337,IT
31/05/2021,8.4371,35.75,C,23.6,LV
31/05/2021,30.1818,20.72,C,145.6387,NL
31/05/2021,18.1342,50.67,C,35.7879,PL
31/05/2021,2.1377,59.88,C,3.57,PT
31/05/2021,7.8021,23.65,C,32.9906,RO
31/05/2021,15.9105,37.39,C,42.5476,SK
31/05/2021,21.9234,64.01,C,34.248,ES
31/05/2021,0.0069,66.33,C,0.0104,SE
31/05/2021,421.4652,37.7,C,1118.0246,eu
30/05/2021,20.3867,21.35,C,95.4801,AT
30/05/2021,2.6535,29.48,C,9.0013,BE
30/05/2021,1.2404,21.34,C,5.8135,BG
30/05/2021,1.8637,35.73,C,5.2164,HR
30/05/2021,11.7097,32.53,C,35.9915,CZ
30/05/2021,3.4336,34.06,C,10.08,DK
30/05/2021,46.6122,36.28,C,128.4642,FR
30/05/2021,74.2561,30.69,C,241.9901,DE
30/05/2021,39.7702,56.94,C,69.8514,HU
30/05/2021,112.0134,56.65,C,197.7337,IT
30/05/2021,8.3014,35.18,C,23.6,LV
30/05/2021,29.7878,20.45,C,145.6387,NL
30/05/2021,18.0016,50.3,C,35.7879,PL
30/05/2021,2.1114,59.14,C,3.57,PT
30/05/2021,7.6933,23.32,C,32.9906,RO
30/05/2021,17.1624,40.34,C,42.5476,SK
30/05/2021,21.886,63.9,C,34.248,ES
30/05/2021,0.0069,66.33,C,0.0104,SE
30/05/2021,418.8902,37.47,C,1118.0153,eu
29/05/2021,20.1839,21.14,C,95.4801,AT
29/05/2021,2.6113,29.01,C,9.0013,BE
29/05/2021,1.223,21.04,C,5.8135,BG
29/05/2021,1.8332,35.14,C,5.2164,HR
29/05/2021,11.5993,32.23,C,35.9915,CZ
29/05/2021,3.3892,33.62,C,10.08,DK
29/05/2021,45.5478,35.46,C,128.4642,FR
29/05/2021,73.2102,30.25,C,241.9901,DE
29/05/2021,39.5845,56.67,C,69.8514,HU
29/05/2021,111.0177,56.15,C,197.7337,IT
29/05/2021,8.1699,34.62,C,23.6,LV
29/05/2021,29.3681,20.17,C,145.6387,NL
29/05/2021,17.8591,49.9,C,35.7879,PL
29/05/2021,2.0834,58.36,C,3.57,PT
29/05/2021,7.5082,22.76,C,32.9906,RO
29/05/2021,17.0602,40.1,C,42.5476,SK
29/05/2021,21.8484,63.79,C,34.248,ES
29/05/2021,0.0069,66.33,C,0.0104,SE
29/05/2021,414.1044,37.04,C,1118.0153,eu
28/05/2021,19.9973,20.94,C,95.4801,AT
28/05/2021,2.5671,28.52,C,9.0013,BE
28/05/2021,1.2056,20.74,C,5.8135,BG
28/05/2021,1.8019,34.54,C,5.2164,HR
28/05/2021,11.4736,31.88,C,35.9915,CZ
28/05/2021,3.3619,33.35,C,10.08,DK
28/05/2021,44.4898,34.63,C,128.4642,FR
28/05/2021,72.3372,29.89,C,241.9901,DE
28/05/2021,39.3827,56.38,C,69.8514,HU
28/05/2021,110.0333,55.65,C,197.7337,IT
28/05/2021,8.0435,34.08,C,23.6,LV
28/05/2021,28.945,19.87,C,145.6387,NL
28/05/2021,17.716,49.5,C,35.7879,PL
28/05/2021,2.058,57.65,C,3.57,PT
28/05/2021,7.352,22.29,C,32.9906,RO
28/05/2021,16.9588,39.86,C,42.5476,SK
28/05/2021,21.8135,63.69,C,34.248,ES
28/05/2021,0.0069,66.33,C,0.0104,SE
28/05/2021,409.544,36.63,C,1118.0153,eu
27/05/2021,20.1585,21.11,C,95.4801,AT
27/05/2021,2.5537,28.37,C,9.0013,BE
27/05/2021,1.1882,20.44,C,5.8135,BG
27/05/2021,1.7725,33.98,C,5.2164,HR
27/05/2021,11.3671,31.58,C,35.9915,CZ
27/05/2021,3.3396,33.13,C,10.08,DK
27/05/2021,43.7756,34.08,C,128.4642,FR
27/05/2021,72.0016,29.75,C,241.9901,DE
27/05/2021,39.2287,56.16,C,69.8514,HU
27/05/2021,109.2809,55.27,C,197.7337,IT
27/05/2021,7.924,33.58,C,23.6,LV
27/05/2021,28.5846,19.63,C,145.6387,NL
27/05/2021,17.5965,49.17,C,35.7879,PL
27/05/2021,2.0343,56.98,C,3.57,PT
27/05/2021,7.2582,22,C,32.9906,RO
27/05/2021,16.902,39.72,C,42.5476,SK
27/05/2021,21.7797,63.59,C,34.248,ES
27/05/2021,0.0069,66.33,C,0.0104,SE
27/05/2021,406.7525,36.38,C,1118.0153,eu
26/05/2021,20.4575,21.43,C,95.4801,AT
26/05/2021,2.5435,28.26,C,9.0013,BE
26/05/2021,1.1701,20.13,C,5.8135,BG
26/05/2021,1.7522,33.59,C,5.2164,HR
26/05/2021,11.2937,31.38,C,35.9915,CZ
26/05/2021,3.3658,33.39,C,10.08,DK
26/05/2021,43.2606,33.68,C,128.4642,FR
26/05/2021,71.951,29.73,C,241.9901,DE
26/05/2021,39.0848,55.95,C,69.8514,HU
26/05/2021,108.7141,54.98,E,197.7337,IT
26/05/2021,7.8069,33.08,C,23.6,LV
26/05/2021,28.2597,19.4,C,145.6387,NL
26/05/2021,17.4796,48.84,C,35.7879,PL
26/05/2021,2.0134,56.4,C,3.57,PT
26/05/2021,7.1744,21.75,C,32.9906,RO
26/05/2021,16.8403,39.58,C,42.5476,SK
26/05/2021,21.7797,63.59,C,34.248,ES
26/05/2021,0.0069,66.33,C,0.0104,SE
26/05/2021,404.9542,36.22,E,1118.0153,eu
25/05/2021,20.6083,21.58,C,95.4801,AT
25/05/2021,2.5287,28.09,C,9.0013,BE
25/05/2021,1.1474,19.74,C,5.8135,BG
25/05/2021,1.7236,33.04,C,5.2164,HR
25/05/2021,11.2107,31.15,C,35.9915,CZ
25/05/2021,3.3593,33.33,C,10.08,DK
25/05/2021,42.8492,33.35,C,128.4642,FR
25/05/2021,71.6761,29.62,C,241.9901,DE
25/05/2021,38.9319,55.74,C,69.8514,HU
25/05/2021,108.0299,54.63,C,197.7337,IT
25/05/2021,7.6809,32.55,C,23.6,LV
25/05/2021,28.0635,19.27,C,145.6387,NL
25/05/2021,17.3764,48.55,C,35.7879,PL
25/05/2021,2.0344,56.99,C,3.57,PT
25/05/2021,7.0674,21.42,C,32.9906,RO
25/05/2021,16.7815,39.44,C,42.5476,SK
25/05/2021,21.7442,63.49,C,34.248,ES
25/05/2021,0.0069,66.33,C,0.0104,SE
25/05/2021,402.8204,36.03,C,1118.0153,eu
24/05/2021,20.8008,21.79,C,95.4801,AT
24/05/2021,2.5027,27.8,C,9.0013,BE
24/05/2021,1.1246,19.34,C,5.8135,BG
24/05/2021,1.6974,32.54,C,5.2164,HR
24/05/2021,11.1002,30.84,C,35.9915,CZ
24/05/2021,3.361,33.34,C,10.08,DK
24/05/2021,42.2007,32.85,C,128.4642,FR
24/05/2021,71.4425,29.52,C,241.9901,DE
24/05/2021,38.7495,55.47,C,69.8514,HU
24/05/2021,107.1445,54.19,C,197.7337,IT
24/05/2021,7.5448,31.97,C,23.6,LV
24/05/2021,27.8584,19.13,C,145.6387,NL
24/05/2021,17.2643,48.24,C,35.7879,PL
24/05/2021,2.0188,56.55,C,3.57,PT
24/05/2021,6.9574,21.09,C,32.9906,RO
24/05/2021,16.723,39.3,C,42.5476,SK
24/05/2021,21.7055,63.38,C,34.248,ES
24/05/2021,0.0069,66.33,C,0.0104,SE
24/05/2021,400.203,35.8,C,1118.0153,eu
23/05/2021,20.85,21.84,C,95.4801,AT
23/05/2021,2.4474,27.19,C,9.0013,BE
23/05/2021,1.1019,18.95,C,5.8135,BG
23/05/2021,1.6724,32.06,C,5.2164,HR
23/05/2021,11.0185,30.61,C,35.9915,CZ
23/05/2021,3.3449,33.18,C,10.08,DK
23/05/2021,41.4116,32.24,C,128.4642,FR
23/05/2021,70.7551,29.24,C,241.9955,DE
23/05/2021,38.5711,55.22,C,69.8514,HU
23/05/2021,106.2642,53.74,C,197.7337,IT
23/05/2021,7.4109,31.4,C,23.6,LV
23/05/2021,27.5295,18.9,C,145.6387,NL
23/05/2021,17.1322,47.87,C,35.7879,PL
23/05/2021,1.9905,55.76,C,3.57,PT
23/05/2021,6.8154,20.66,C,32.9906,RO
23/05/2021,16.6972,39.24,C,42.5476,SK
23/05/2021,21.6226,63.14,C,34.248,ES
23/05/2021,0.0069,66.33,C,0.0104,SE
23/05/2021,396.6423,35.48,C,1118.0207,eu
22/05/2021,20.7195,21.7,C,95.4801,AT
22/05/2021,2.3976,26.64,C,9.0013,BE
22/05/2021,1.0791,18.56,C,5.8135,BG
22/05/2021,1.6383,31.41,C,5.2164,HR
22/05/2021,10.9404,30.4,C,35.9915,CZ
22/05/2021,3.3312,33.05,C,10.08,DK
22/05/2021,40.4621,31.5,C,128.4642,FR
22/05/2021,70.0166,28.93,C,241.9955,DE
22/05/2021,38.3997,54.97,C,69.8514,HU
22/05/2021,105.1964,53.2,C,197.7337,IT
22/05/2021,7.2919,30.9,C,23.6,LV
22/05/2021,27.1978,18.67,C,145.6387,NL
22/05/2021,16.9829,47.45,C,35.7879,PL
22/05/2021,1.9604,54.91,C,3.57,PT
22/05/2021,6.6621,20.19,C,32.9906,RO
22/05/2021,16.585,38.98,C,42.5476,SK
22/05/2021,21.6226,63.14,C,34.248,ES
22/05/2021,0.0069,66.33,C,0.0104,SE
22/05/2021,392.4904,35.11,C,1118.0207,eu
21/05/2021,20.6306,21.61,C,95.4801,AT
21/05/2021,2.3523,26.13,C,9.0013,BE
21/05/2021,1.0564,18.17,C,5.8135,BG
21/05/2021,1.6089,30.84,C,5.2164,HR
21/05/2021,10.8566,30.16,C,35.9915,CZ
21/05/2021,3.3194,32.93,C,10.08,DK
21/05/2021,39.5925,30.82,C,128.4642,FR
21/05/2021,69.3201,28.65,C,241.9955,DE
21/05/2021,38.2187,54.71,C,69.8514,HU
21/05/2021,104.1259,52.66,C,197.7337,IT
21/05/2021,7.1737,30.4,C,23.6,LV
21/05/2021,26.9344,18.49,C,145.6387,NL
21/05/2021,16.8461,47.07,C,35.7879,PL
21/05/2021,1.933,54.15,C,3.57,PT
21/05/2021,6.5178,19.76,C,32.9906,RO
21/05/2021,16.4677,38.7,C,42.5476,SK
21/05/2021,21.5678,62.98,C,34.248,ES
21/05/2021,0.0069,66.33,C,0.0104,SE
21/05/2021,388.5288,34.75,C,1118.0207,eu
20/05/2021,20.6061,21.58,C,95.4801,AT
20/05/2021,2.3379,25.97,C,9.0013,BE
20/05/2021,1.0337,17.78,C,5.8135,BG
20/05/2021,1.5826,30.34,C,5.2164,HR
20/05/2021,10.7687,29.92,C,35.9915,CZ
20/05/2021,3.3095,32.83,C,10.08,DK
20/05/2021,38.7787,30.19,C,128.4642,FR
20/05/2021,68.4352,28.28,C,241.9955,DE
20/05/2021,38.0853,54.52,C,69.8514,HU
20/05/2021,103.2311,52.21,C,197.7337,IT
20/05/2021,7.0522,29.88,C,23.6,LV
20/05/2021,26.8835,18.46,C,145.6387,NL
20/05/2021,16.7231,46.73,C,35.7879,PL
20/05/2021,1.9172,53.7,C,3.57,PT
20/05/2021,6.4093,19.43,C,32.9906,RO
20/05/2021,16.3829,38.5,C,42.5476,SK
20/05/2021,21.5055,62.79,C,34.248,ES
20/05/2021,0.0069,66.33,C,0.0104,SE
20/05/2021,385.0492,34.44,C,1118.0207,eu
19/05/2021,20.7005,21.68,C,95.4801,AT
19/05/2021,2.3518,26.13,C,9.0013,BE
19/05/2021,1.0109,17.39,C,5.8135,BG
19/05/2021,1.5608,29.92,C,5.2164,HR
19/05/2021,10.7047,29.74,C,35.9915,CZ
19/05/2021,3.272,32.46,C,10.08,DK
19/05/2021,38.1133,29.67,C,128.4642,FR
19/05/2021,67.7746,28.01,C,241.9955,DE
19/05/2021,37.9842,54.38,C,69.8514,HU
19/05/2021,102.3192,51.75,C,197.7337,IT
19/05/2021,6.9421,29.42,C,23.6,LV
19/05/2021,26.8606,18.44,C,145.6387,NL
19/05/2021,16.6149,46.43,C,35.7879,PL
19/05/2021,1.9172,53.7,C,3.57,PT
19/05/2021,6.3018,19.1,C,32.9906,RO
19/05/2021,16.3182,38.35,C,42.5476,SK
19/05/2021,21.4316,62.58,C,34.248,ES
19/05/2021,0.0069,66.33,C,0.0104,SE
19/05/2021,382.1852,34.18,C,1118.0207,eu
18/05/2021,20.8884,21.88,C,95.4801,AT
18/05/2021,2.3636,26.26,C,9.0013,BE
18/05/2021,0.9882,17,C,5.8135,BG
18/05/2021,1.5415,29.55,C,5.2164,HR
18/05/2021,10.6611,29.62,C,35.9915,CZ
18/05/2021,3.2593,32.33,C,10.08,DK
18/05/2021,37.6779,29.33,C,128.4642,FR
18/05/2021,67.552,27.91,C,241.9955,DE
18/05/2021,37.8937,54.25,C,69.8514,HU
18/05/2021,101.6207,51.39,C,197.7337,IT
18/05/2021,6.8267,28.93,C,23.6,LV
18/05/2021,26.8919,18.46,C,145.6387,NL
18/05/2021,16.5068,46.12,C,35.7879,PL
18/05/2021,1.9053,53.37,C,3.57,PT
18/05/2021,6.2022,18.8,C,32.9906,RO
18/05/2021,16.2462,38.18,C,42.5476,SK
18/05/2021,21.3517,62.34,C,34.248,ES
18/05/2021,0.0069,66.33,C,0.0104,SE
18/05/2021,380.384,34.02,C,1118.0207,eu
17/05/2021,21.0702,22.07,C,95.4801,AT
17/05/2021,2.3562,26.18,C,9.0013,BE
17/05/2021,0.9655,16.61,C,5.8135,BG
17/05/2021,1.5213,29.16,C,5.2164,HR
17/05/2021,10.6153,29.49,C,35.9915,CZ
17/05/2021,3.2687,32.43,C,10.08,DK
17/05/2021,37.6433,29.3,C,128.4642,FR
17/05/2021,67.3671,27.84,C,241.9955,DE
17/05/2021,37.7678,54.07,C,69.8514,HU
17/05/2021,100.7958,50.98,C,197.7337,IT
17/05/2021,6.7161,28.46,C,23.6,LV
17/05/2021,26.8791,18.46,C,145.6387,NL
17/05/2021,16.3868,45.79,C,35.7879,PL
17/05/2021,1.8948,53.08,C,3.57,PT
17/05/2021,6.1176,18.54,C,32.9906,RO
17/05/2021,16.1836,38.04,C,42.5476,SK
17/05/2021,21.2463,62.04,C,34.248,ES
17/05/2021,0.0069,66.33,C,0.0104,SE
17/05/2021,378.8022,33.88,C,1118.0207,eu
16/05/2021,21.1884,22.19,C,95.4801,AT
16/05/2021,2.3372,25.97,C,9.0013,BE
16/05/2021,0.9427,16.22,C,5.8135,BG
16/05/2021,1.4961,28.68,C,5.2164,HR
16/05/2021,10.5673,29.36,C,35.9915,CZ
16/05/2021,3.2702,32.44,C,10.08,DK
16/05/2021,37.1175,28.89,C,128.4642,FR
16/05/2021,67.0597,27.71,C,241.995,DE
16/05/2021,37.594,53.82,C,69.8514,HU
16/05/2021,99.885,50.51,C,197.7337,IT
16/05/2021,6.6063,27.99,C,23.6,LV
16/05/2021,26.9149,18.48,C,145.6387,NL
16/05/2021,16.2724,45.47,C,35.7879,PL
16/05/2021,1.8667,52.29,C,3.57,PT
16/05/2021,6.0351,18.29,C,32.9906,RO
16/05/2021,16.1327,37.92,C,42.5476,SK
16/05/2021,21.169,61.81,C,34.248,ES
16/05/2021,0.0069,66.33,C,0.0104,SE
16/05/2021,376.4621,33.67,C,1118.0202,eu
15/05/2021,21.0343,22.03,C,95.4801,AT
15/05/2021,2.3124,25.69,C,9.0013,BE
15/05/2021,0.9199,15.82,C,5.8135,BG
15/05/2021,1.463,28.05,C,5.2164,HR
15/05/2021,10.4665,29.08,C,35.9915,CZ
15/05/2021,3.2617,32.36,C,10.08,DK
15/05/2021,36.3569,28.3,C,128.4642,FR
15/05/2021,66.3994,27.44,C,241.995,DE
15/05/2021,37.3928,53.53,C,69.8514,HU
15/05/2021,98.8089,49.97,C,197.7337,IT
15/05/2021,6.486,27.48,C,23.6,LV
15/05/2021,26.8083,18.41,C,145.6387,NL
15/05/2021,16.0916,44.96,C,35.7879,PL
15/05/2021,1.836,51.43,C,3.57,PT
15/05/2021,5.906,17.9,C,32.9906,RO
15/05/2021,15.9969,37.6,C,42.5476,SK
15/05/2021,21.1102,61.64,C,34.248,ES
15/05/2021,0.0069,66.33,C,0.0104,SE
15/05/2021,372.6576,33.33,C,1118.0202,eu
14/05/2021,20.8986,21.89,C,95.4801,AT
14/05/2021,2.2879,25.42,C,9.0013,BE
14/05/2021,0.8972,15.43,C,5.8135,BG
14/05/2021,1.4294,27.4,C,5.2164,HR
14/05/2021,10.3657,28.8,C,35.9915,CZ
14/05/2021,3.2539,32.28,C,10.08,DK
14/05/2021,35.6006,27.71,C,128.4642,FR
14/05/2021,65.7508,27.17,C,241.995,DE
14/05/2021,37.1845,53.23,C,69.8514,HU
14/05/2021,97.7406,49.43,C,197.7337,IT
14/05/2021,6.3637,26.96,C,23.6,LV
14/05/2021,26.7413,18.36,C,145.6387,NL
14/05/2021,15.9161,44.47,C,35.7879,PL
14/05/2021,1.8093,50.68,C,3.57,PT
14/05/2021,5.7892,17.55,C,32.9906,RO
14/05/2021,15.8673,37.29,C,42.5476,SK
14/05/2021,21.0566,61.48,C,34.248,ES
14/05/2021,0.0069,66.33,C,0.0104,SE
14/05/2021,368.9597,33,C,1118.0202,eu
13/05/2021,20.7453,21.73,C,95.4801,AT
13/05/2021,2.2654,25.17,C,9.0013,BE
13/05/2021,0.8793,15.13,C,5.8135,BG
13/05/2021,1.4029,26.89,C,5.2164,HR
13/05/2021,10.2622,28.51,C,35.9915,CZ
13/05/2021,3.2294,32.04,C,10.08,DK
13/05/2021,34.8122,27.1,C,128.4642,FR
13/05/2021,65.2236,26.89,C,242.595,DE
13/05/2021,37.0453,53.03,C,69.8514,HU
13/05/2021,96.7626,48.94,C,197.7337,IT
13/05/2021,6.2379,26.43,C,23.6,LV
13/05/2021,26.6827,18.32,C,145.6387,NL
13/05/2021,15.7436,43.99,C,35.7879,PL
13/05/2021,1.785,50,C,3.57,PT
13/05/2021,5.6845,17.23,C,32.9906,RO
13/05/2021,15.752,37.02,C,42.5476,SK
13/05/2021,21.0031,61.33,C,34.248,ES
13/05/2021,0.0069,66.33,C,0.0104,SE
13/05/2021,365.5239,32.68,C,1118.6202,eu
12/05/2021,20.7257,21.71,C,95.4801,AT
12/05/2021,2.2451,24.94,C,9.0013,BE
12/05/2021,0.8615,14.82,C,5.8135,BG
12/05/2021,1.3765,26.39,C,5.2164,HR
12/05/2021,10.1429,28.18,C,35.9915,CZ
12/05/2021,3.227,32.01,C,10.08,DK
12/05/2021,33.9114,26.4,C,128.4642,FR
12/05/2021,64.54,26.67,C,241.995,DE
12/05/2021,36.9033,52.83,C,69.8514,HU
12/05/2021,95.8313,48.46,C,197.7337,IT
12/05/2021,6.0897,25.8,C,23.6,LV
12/05/2021,26.453,18.16,C,145.6387,NL
12/05/2021,15.5546,43.46,C,35.7879,PL
12/05/2021,1.7572,49.22,C,3.57,PT
12/05/2021,5.5946,16.96,C,32.9906,RO
12/05/2021,15.6553,36.79,C,42.5476,SK
12/05/2021,20.9295,61.11,C,34.248,ES
12/05/2021,0.0069,66.33,C,0.0104,SE
12/05/2021,361.8055,32.36,C,1118.0202,eu
11/05/2021,20.7535,21.74,C,95.4801,AT
11/05/2021,2.2133,24.59,C,9.0013,BE
11/05/2021,0.844,14.52,C,5.8135,BG
11/05/2021,1.3543,25.96,C,5.2164,HR
11/05/2021,10.0232,27.85,C,35.9915,CZ
11/05/2021,3.2349,32.09,C,10.08,DK
11/05/2021,33.2395,25.87,C,128.4642,FR
11/05/2021,63.9208,26.41,C,241.995,DE
11/05/2021,36.7667,52.64,C,69.8514,HU
11/05/2021,94.9036,48,C,197.7337,IT
11/05/2021,5.9658,25.28,C,23.6,LV
11/05/2021,26.3489,18.09,C,145.6387,NL
11/05/2021,15.3631,42.93,C,35.7879,PL
11/05/2021,1.7352,48.61,C,3.57,PT
11/05/2021,5.5001,16.67,C,32.9906,RO
11/05/2021,15.5524,36.55,C,42.5476,SK
11/05/2021,20.893,61.01,C,34.248,ES
11/05/2021,0.0069,66.33,C,0.0104,SE
11/05/2021,358.6192,32.08,C,1118.0202,eu
10/05/2021,20.7102,21.69,C,95.4801,AT
10/05/2021,2.1886,24.31,C,9.0013,BE
10/05/2021,0.8257,14.2,C,5.8135,BG
10/05/2021,1.3342,25.58,C,5.2164,HR
10/05/2021,9.8823,27.46,C,35.9915,CZ
10/05/2021,3.2237,31.98,C,10.08,DK
10/05/2021,32.519,25.31,C,128.4642,FR
10/05/2021,63.1921,26.11,C,241.995,DE
10/05/2021,36.605,52.4,C,69.8514,HU
10/05/2021,93.9846,47.53,C,197.7337,IT
10/05/2021,5.8496,24.79,C,23.6,LV
10/05/2021,26.2621,18.03,C,145.6387,NL
10/05/2021,15.1707,42.39,C,35.7879,PL
10/05/2021,1.7182,48.13,C,3.57,PT
10/05/2021,5.4158,16.42,C,32.9906,RO
10/05/2021,15.4446,36.3,C,42.5476,SK
10/05/2021,20.8072,60.75,C,34.248,ES
10/05/2021,0.0069,66.33,C,0.0104,SE
10/05/2021,355.1405,31.77,C,1118.0202,eu
09/05/2021,20.5657,21.54,C,95.4801,AT
09/05/2021,2.1827,24.25,C,9.0013,BE
09/05/2021,0.8016,13.79,C,5.8135,BG
09/05/2021,1.3072,25.06,C,5.2164,HR
09/05/2021,9.7501,27.09,C,35.9915,CZ
09/05/2021,3.1893,31.64,C,10.08,DK
09/05/2021,31.6155,24.61,C,128.4642,FR
09/05/2021,62.1347,25.68,C,241.993,DE
09/05/2021,36.4601,52.2,C,69.8514,HU
09/05/2021,93.0548,47.06,C,197.7337,IT
09/05/2021,5.7386,24.32,C,23.6,LV
09/05/2021,26.0989,17.92,C,145.6387,NL
09/05/2021,15.0049,41.93,C,35.7879,PL
09/05/2021,1.6968,47.53,C,3.57,PT
09/05/2021,5.3258,16.14,C,32.9906,RO
09/05/2021,15.359,36.1,C,42.5476,SK
09/05/2021,20.7354,60.54,C,34.248,ES
09/05/2021,0.0069,66.33,C,0.0104,SE
09/05/2021,351.0278,31.4,C,1118.0182,eu
08/05/2021,20.2286,21.19,C,95.4801,AT
08/05/2021,2.1367,23.74,C,9.0013,BE
08/05/2021,0.7774,13.37,C,5.8135,BG
08/05/2021,1.2811,24.56,C,5.2164,HR
08/05/2021,9.662,26.85,C,35.9915,CZ
08/05/2021,3.1559,31.31,C,10.08,DK
08/05/2021,30.6825,23.88,C,128.4642,FR
08/05/2021,61.0752,25.24,C,241.993,DE
08/05/2021,36.297,51.96,C,69.8514,HU
08/05/2021,92.0511,46.55,C,197.7337,IT
08/05/2021,5.6437,23.91,C,23.6,LV
08/05/2021,25.8352,17.74,C,145.6387,NL
08/05/2021,14.853,41.5,C,35.7879,PL
08/05/2021,1.6666,46.68,C,3.57,PT
08/05/2021,5.2275,15.85,C,32.9906,RO
08/05/2021,15.2432,35.83,C,42.5476,SK
08/05/2021,20.6878,60.41,C,34.248,ES
08/05/2021,0.0069,66.33,C,0.0104,SE
08/05/2021,346.5113,30.99,C,1118.0182,eu
07/05/2021,20.0647,21.01,C,95.4801,AT
07/05/2021,2.1116,23.46,C,9.0013,BE
07/05/2021,0.7533,12.96,C,5.8135,BG
07/05/2021,1.2693,24.33,C,5.2164,HR
07/05/2021,9.587,26.64,C,35.9915,CZ
07/05/2021,3.1449,31.2,C,10.08,DK
07/05/2021,29.8073,23.2,C,128.4642,FR
07/05/2021,60.7186,25.09,C,241.993,DE
07/05/2021,36.1635,51.77,C,69.8514,HU
07/05/2021,91.0741,46.06,C,197.7337,IT
07/05/2021,5.5588,23.55,C,23.6,LV
07/05/2021,25.785,17.7,C,145.6387,NL
07/05/2021,14.7978,41.35,C,35.7879,PL
07/05/2021,1.6393,45.92,C,3.57,PT
07/05/2021,5.1032,15.47,C,32.9906,RO
07/05/2021,15.1534,35.62,C,42.5476,SK
07/05/2021,20.6488,60.29,C,34.248,ES
07/05/2021,0.0069,66.33,C,0.0104,SE
07/05/2021,343.3877,30.71,C,1118.0182,eu
06/05/2021,20.2924,21.25,C,95.4801,AT
06/05/2021,2.1256,23.61,C,9.0013,BE
06/05/2021,0.7291,12.54,C,5.8135,BG
06/05/2021,1.2648,24.25,C,5.2164,HR
